subject_id,X0__0,X1__0,X2__0,X3__0,X0__1,X1__1,X2__1,X3__1,X0__2,X1__2,X2__2,X3__2,X0__3,X1__3,X2__3,X3__3,X0__4,X1__4,X2__4,X3__4,X0__5,X1__5,X2__5,X3__5,X0__6,X1__6,X2__6,X3__6,X0__7,X1__7,X2__7,X3__7,X0__8,X1__8,X2__8,X3__8,X0__9,X1__9,X2__9,X3__9,X0__10,X1__10,X2__10,X3__10,X0__11,X1__11,X2__11,X3__11,X0__12,X1__12,X2__12,X3__12,X0__13,X1__13,X2__13,X3__13,X0__14,X1__14,X2__14,X3__14,X0__15,X1__15,X2__15,X3__15
1445,ok,30.0,0.0,2.0,yes,20.0,2.0,2.0,yes,30.0,0.0,1.0,ok,30.0,0.0,1.0,no,10.0,1.0,0.0,no,10.0,0.0,1.0,yes,10.0,1.0,0.0,yes,10.0,0.0,1.0,ok,20.0,2.0,1.0,yes,30.0,2.0,1.0,ok,30.0,0.0,2.0,no,10.0,1.0,0.0,no,20.0,2.0,1.0,no,20.0,2.0,1.0,no,20.0,2.0,1.0,ok,30.0,2.0,2.0
1446,ok,10.0,2.0,0.0,yes,10.0,0.0,1.0,ok,30.0,2.0,2.0,yes,20.0,2.0,2.0,ok,30.0,1.0,0.0,ok,10.0,1.0,1.0,yes,10.0,0.0,0.0,yes,10.0,1.0,2.0,yes,30.0,0.0,1.0,yes,30.0,2.0,1.0,yes,20.0,1.0,2.0,ok,30.0,1.0,1.0,no,30.0,1.0,0.0,no,30.0,2.0,1.0,no,10.0,1.0,0.0,no,10.0,0.0,1.0
1447,ok,30.0,0.0,2.0,yes,20.0,2.0,2.0,ok,30.0,0.0,0.0,no,10.0,1.0,2.0,no,10.0,0.0,0.0,no,10.0,1.0,1.0,no,20.0,0.0,1.0,no,30.0,1.0,0.0,no,30.0,2.0,1.0,no,10.0,0.0,0.0,no,20.0,0.0,2.0,yes,10.0,1.0,1.0,ok,20.0,2.0,1.0,no,20.0,2.0,1.0,no,20.0,0.0,1.0,no,30.0,1.0,2.0
1448,ok,10.0,2.0,2.0,yes,20.0,2.0,2.0,yes,10.0,2.0,1.0,yes,30.0,1.0,1.0,yes,10.0,0.0,0.0,ok,20.0,2.0,2.0,yes,10.0,2.0,2.0,ok,30.0,1.0,2.0,yes,10.0,1.0,1.0,yes,10.0,2.0,2.0,ok,30.0,2.0,2.0,ok,10.0,0.0,2.0,no,20.0,0.0,0.0,no,20.0,1.0,0.0,no,20.0,0.0,2.0,no,20.0,1.0,1.0
1449,ok,10.0,0.0,0.0,yes,30.0,0.0,1.0,ok,30.0,0.0,2.0,no,30.0,0.0,1.0,no,30.0,1.0,1.0,no,30.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,0.0,2.0,no,30.0,1.0,2.0,yes,30.0,1.0,2.0,ok,10.0,1.0,0.0,ok,20.0,2.0,1.0,ok,10.0,1.0,0.0,yes,10.0,0.0,1.0,yes,10.0,1.0,0.0,ok,30.0,1.0,0.0
1450,ok,10.0,1.0,2.0,yes,10.0,0.0,0.0,ok,30.0,2.0,1.0,yes,20.0,2.0,1.0,ok,30.0,0.0,2.0,ok,20.0,2.0,2.0,yes,30.0,0.0,1.0,yes,20.0,2.0,0.0,ok,10.0,0.0,1.0,no,10.0,1.0,0.0,yes,30.0,1.0,2.0,yes,10.0,0.0,2.0,yes,20.0,2.0,2.0,ok,30.0,0.0,1.0,no,30.0,2.0,1.0,no,30.0,2.0,1.0
1451,ok,20.0,2.0,2.0,no,20.0,2.0,2.0,no,10.0,2.0,1.0,no,10.0,1.0,0.0,ok,20.0,2.0,2.0,ok,30.0,1.0,1.0,ok,30.0,1.0,0.0,yes,30.0,1.0,2.0,yes,30.0,1.0,0.0,ok,10.0,1.0,2.0,ok,20.0,0.0,0.0,ok,30.0,0.0,0.0,ok,20.0,0.0,2.0,ok,10.0,2.0,1.0,no,30.0,2.0,2.0,no,10.0,1.0,1.0
1452,ok,10.0,2.0,2.0,ok,30.0,2.0,0.0,ok,10.0,2.0,0.0,ok,20.0,0.0,2.0,ok,30.0,2.0,0.0,no,20.0,2.0,2.0,no,30.0,0.0,1.0,no,30.0,1.0,0.0,no,30.0,2.0,1.0,ok,10.0,2.0,0.0,no,20.0,0.0,2.0,no,20.0,1.0,0.0,no,20.0,0.0,2.0,no,20.0,1.0,1.0,no,20.0,2.0,1.0,no,20.0,2.0,1.0
1453,ok,30.0,0.0,2.0,no,30.0,1.0,2.0,no,20.0,0.0,2.0,no,20.0,2.0,2.0,yes,20.0,2.0,2.0,ok,10.0,2.0,0.0,yes,10.0,2.0,1.0,ok,20.0,0.0,1.0,no,20.0,0.0,0.0,ok,30.0,0.0,0.0,no,30.0,1.0,0.0,yes,20.0,0.0,2.0,yes,20.0,2.0,2.0,ok,30.0,0.0,1.0,ok,20.0,2.0,0.0,no,20.0,2.0,2.0
1454,no,20.0,2.0,0.0,no,20.0,2.0,2.0,yes,20.0,2.0,2.0,ok,30.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,2.0,1.0,yes,10.0,2.0,1.0,yes,30.0,0.0,2.0,ok,20.0,2.0,2.0,ok,30.0,0.0,0.0,no,30.0,1.0,2.0,ok,30.0,1.0,1.0,ok,10.0,2.0,1.0,no,30.0,1.0,1.0,no,30.0,2.0,2.0,no,30.0,1.0,1.0
1455,ok,10.0,0.0,0.0,yes,30.0,1.0,2.0,ok,10.0,1.0,1.0,no,10.0,0.0,2.0,ok,30.0,2.0,1.0,yes,20.0,2.0,1.0,yes,30.0,2.0,1.0,ok,10.0,0.0,0.0,yes,10.0,1.0,1.0,yes,30.0,1.0,0.0,yes,20.0,2.0,1.0,yes,30.0,0.0,0.0,ok,20.0,2.0,0.0,ok,10.0,0.0,2.0,yes,30.0,1.0,2.0,yes,20.0,1.0,1.0
1456,ok,20.0,2.0,0.0,ok,20.0,2.0,1.0,yes,20.0,2.0,0.0,yes,20.0,2.0,1.0,ok,30.0,2.0,1.0,no,20.0,2.0,0.0,yes,20.0,2.0,2.0,yes,20.0,2.0,2.0,yes,20.0,2.0,2.0,ok,30.0,2.0,0.0,ok,10.0,0.0,1.0,yes,30.0,0.0,0.0,yes,10.0,1.0,0.0,ok,20.0,2.0,1.0,no,30.0,0.0,2.0,yes,10.0,1.0,2.0
1457,ok,20.0,2.0,2.0,no,20.0,2.0,2.0,no,20.0,2.0,1.0,no,20.0,2.0,1.0,no,20.0,2.0,0.0,no,20.0,2.0,1.0,no,20.0,0.0,0.0,no,20.0,0.0,2.0,yes,20.0,2.0,2.0,yes,20.0,0.0,0.0,ok,30.0,0.0,0.0,ok,30.0,2.0,1.0,ok,10.0,0.0,0.0,ok,20.0,2.0,1.0,no,20.0,0.0,1.0,no,20.0,0.0,0.0
1458,ok,20.0,2.0,2.0,no,20.0,2.0,2.0,no,10.0,0.0,0.0,yes,10.0,1.0,0.0,ok,20.0,2.0,2.0,yes,30.0,2.0,1.0,ok,20.0,0.0,0.0,yes,30.0,2.0,1.0,ok,30.0,0.0,2.0,no,30.0,1.0,2.0,no,30.0,2.0,1.0,no,30.0,1.0,1.0,no,20.0,2.0,0.0,no,20.0,2.0,2.0,ok,10.0,2.0,2.0,no,20.0,2.0,1.0
1459,ok,10.0,2.0,0.0,no,10.0,1.0,2.0,yes,10.0,0.0,2.0,yes,30.0,0.0,1.0,yes,20.0,2.0,0.0,ok,20.0,0.0,2.0,yes,20.0,2.0,1.0,ok,30.0,2.0,1.0,no,30.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,2.0,2.0,yes,20.0,1.0,2.0,yes,20.0,1.0,1.0,ok,30.0,1.0,0.0,yes,20.0,1.0,0.0,yes,30.0,1.0,2.0
1460,ok,30.0,1.0,2.0,yes,30.0,0.0,1.0,yes,30.0,1.0,0.0,ok,20.0,2.0,2.0,no,30.0,2.0,1.0,no,30.0,1.0,1.0,no,30.0,2.0,1.0,no,30.0,0.0,1.0,yes,20.0,2.0,0.0,yes,20.0,2.0,1.0,yes,30.0,0.0,0.0,yes,10.0,1.0,2.0,ok,20.0,0.0,1.0,yes,20.0,2.0,1.0,ok,10.0,0.0,2.0,yes,10.0,1.0,1.0
1461,ok,30.0,0.0,2.0,no,30.0,2.0,1.0,no,30.0,0.0,2.0,no,30.0,0.0,1.0,no,30.0,1.0,0.0,yes,10.0,0.0,1.0,ok,30.0,2.0,0.0,no,10.0,1.0,1.0,no,20.0,2.0,0.0,no,20.0,2.0,2.0,no,30.0,2.0,0.0,no,30.0,0.0,2.0,no,30.0,0.0,2.0,no,30.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,2.0,1.0
1462,yes,10.0,2.0,0.0,yes,10.0,2.0,0.0,ok,30.0,1.0,2.0,yes,20.0,2.0,1.0,yes,30.0,2.0,0.0,no,30.0,2.0,1.0,no,30.0,1.0,1.0,no,30.0,1.0,1.0,no,30.0,2.0,1.0,no,30.0,2.0,1.0,no,30.0,0.0,2.0,no,30.0,1.0,1.0,no,30.0,2.0,2.0,no,10.0,0.0,2.0,no,10.0,1.0,1.0,no,10.0,1.0,0.0
1463,no,20.0,2.0,1.0,yes,20.0,1.0,0.0,ok,10.0,1.0,2.0,ok,20.0,1.0,1.0,no,20.0,2.0,1.0,no,20.0,0.0,1.0,no,30.0,1.0,1.0,no,20.0,0.0,0.0,no,20.0,0.0,1.0,no,10.0,0.0,0.0,no,10.0,1.0,0.0,no,10.0,1.0,0.0,no,10.0,0.0,1.0,no,10.0,1.0,0.0,no,20.0,1.0,2.0,no,20.0,1.0,0.0
1464,ok,10.0,0.0,0.0,ok,20.0,2.0,1.0,yes,20.0,2.0,0.0,ok,30.0,1.0,0.0,ok,10.0,1.0,0.0,yes,30.0,1.0,1.0,yes,30.0,1.0,1.0,yes,10.0,0.0,0.0,ok,20.0,2.0,1.0,ok,30.0,0.0,0.0,ok,10.0,1.0,1.0,yes,10.0,0.0,0.0,ok,30.0,2.0,2.0,ok,30.0,2.0,0.0,yes,30.0,0.0,0.0,yes,20.0,2.0,2.0
1465,yes,10.0,0.0,0.0,yes,10.0,1.0,0.0,ok,30.0,1.0,2.0,ok,30.0,1.0,2.0,ok,30.0,1.0,0.0,no,10.0,1.0,0.0,yes,10.0,1.0,0.0,ok,20.0,0.0,2.0,yes,30.0,0.0,1.0,yes,10.0,1.0,0.0,ok,20.0,0.0,2.0,no,20.0,0.0,0.0,no,10.0,1.0,0.0,no,20.0,0.0,2.0,no,30.0,1.0,1.0,no,20.0,2.0,0.0
1466,ok,20.0,2.0,2.0,yes,20.0,2.0,1.0,no,20.0,2.0,0.0,no,30.0,2.0,1.0,yes,30.0,2.0,1.0,yes,10.0,2.0,2.0,ok,20.0,2.0,2.0,yes,10.0,2.0,1.0,yes,10.0,2.0,2.0,ok,20.0,2.0,2.0,yes,30.0,0.0,1.0,ok,30.0,2.0,2.0,no,30.0,1.0,1.0,yes,20.0,1.0,2.0,yes,20.0,1.0,0.0,yes,30.0,1.0,1.0
1467,ok,30.0,0.0,2.0,ok,30.0,0.0,1.0,yes,30.0,1.0,1.0,yes,20.0,2.0,1.0,no,20.0,0.0,1.0,yes,20.0,2.0,0.0,ok,10.0,0.0,1.0,no,20.0,0.0,0.0,no,10.0,1.0,0.0,no,20.0,2.0,1.0,no,20.0,0.0,1.0,ok,30.0,0.0,2.0,no,20.0,1.0,1.0,yes,20.0,0.0,0.0,no,20.0,1.0,0.0,no,20.0,0.0,2.0
1468,ok,30.0,0.0,2.0,ok,10.0,2.0,1.0,no,30.0,0.0,2.0,yes,10.0,1.0,0.0,yes,30.0,1.0,0.0,yes,10.0,2.0,0.0,yes,30.0,0.0,2.0,yes,20.0,2.0,2.0,ok,30.0,2.0,0.0,ok,10.0,0.0,1.0,no,20.0,2.0,0.0,ok,30.0,2.0,1.0,yes,30.0,0.0,0.0,ok,10.0,2.0,1.0,ok,30.0,2.0,1.0,yes,30.0,0.0,2.0
1469,ok,20.0,2.0,2.0,no,20.0,2.0,2.0,no,30.0,0.0,0.0,no,10.0,1.0,1.0,no,10.0,0.0,0.0,no,10.0,1.0,1.0,no,10.0,1.0,0.0,no,20.0,1.0,0.0,no,20.0,0.0,2.0,no,30.0,1.0,1.0,no,30.0,2.0,1.0,no,30.0,0.0,1.0,no,30.0,1.0,0.0,yes,20.0,1.0,0.0,ok,30.0,1.0,2.0,ok,10.0,1.0,0.0
1470,ok,10.0,1.0,1.0,yes,10.0,0.0,0.0,yes,10.0,1.0,1.0,yes,10.0,1.0,1.0,yes,30.0,0.0,2.0,yes,10.0,1.0,1.0,yes,20.0,2.0,1.0,ok,30.0,0.0,2.0,ok,30.0,0.0,0.0,no,30.0,2.0,1.0,yes,30.0,0.0,2.0,yes,20.0,0.0,0.0,ok,30.0,1.0,0.0,no,30.0,2.0,1.0,no,20.0,2.0,1.0,no,20.0,2.0,0.0
1471,ok,10.0,2.0,2.0,ok,30.0,2.0,2.0,yes,10.0,2.0,2.0,ok,10.0,0.0,2.0,yes,10.0,1.0,0.0,ok,30.0,1.0,2.0,no,30.0,1.0,2.0,no,20.0,0.0,1.0,no,30.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,0.0,0.0,no,30.0,0.0,2.0,no,30.0,0.0,0.0,ok,20.0,2.0,2.0,no,20.0,2.0,2.0,yes,30.0,0.0,1.0
1472,yes,10.0,2.0,2.0,ok,20.0,0.0,0.0,yes,10.0,1.0,0.0,yes,30.0,1.0,2.0,no,30.0,2.0,1.0,no,30.0,2.0,2.0,no,30.0,2.0,1.0,no,30.0,0.0,2.0,no,30.0,2.0,1.0,no,30.0,0.0,1.0,no,30.0,1.0,1.0,no,30.0,2.0,0.0,no,30.0,2.0,1.0,no,10.0,0.0,1.0,no,10.0,0.0,0.0,yes,30.0,1.0,2.0
1473,yes,30.0,0.0,2.0,yes,10.0,1.0,1.0,ok,30.0,1.0,0.0,ok,10.0,1.0,0.0,ok,30.0,1.0,0.0,ok,10.0,1.0,0.0,no,20.0,2.0,2.0,no,30.0,2.0,2.0,no,30.0,0.0,1.0,ok,10.0,2.0,1.0,yes,30.0,0.0,2.0,yes,30.0,1.0,0.0,yes,10.0,0.0,1.0,yes,10.0,1.0,0.0,yes,10.0,1.0,1.0,no,10.0,1.0,0.0
1474,yes,10.0,2.0,2.0,yes,10.0,0.0,2.0,yes,30.0,1.0,0.0,ok,20.0,0.0,2.0,no,20.0,2.0,2.0,no,10.0,0.0,0.0,no,10.0,0.0,2.0,no,10.0,1.0,1.0,no,10.0,1.0,2.0,no,20.0,2.0,2.0,no,10.0,1.0,1.0,ok,20.0,2.0,1.0,ok,30.0,2.0,0.0,no,30.0,2.0,2.0,no,20.0,2.0,2.0,no,30.0,2.0,1.0
1475,no,20.0,0.0,1.0,no,20.0,0.0,1.0,yes,30.0,1.0,0.0,ok,20.0,2.0,1.0,ok,30.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,1.0,0.0,no,10.0,2.0,2.0,no,10.0,0.0,2.0,no,20.0,1.0,0.0,no,30.0,2.0,2.0,no,10.0,0.0,2.0,no,20.0,0.0,0.0,no,20.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,0.0,0.0
1476,ok,30.0,0.0,2.0,yes,10.0,1.0,1.0,ok,20.0,2.0,0.0,yes,10.0,2.0,2.0,yes,30.0,1.0,0.0,yes,10.0,0.0,1.0,ok,30.0,2.0,1.0,ok,30.0,2.0,2.0,ok,30.0,1.0,0.0,yes,10.0,0.0,1.0,yes,30.0,1.0,0.0,yes,10.0,2.0,1.0,ok,20.0,2.0,1.0,ok,30.0,1.0,0.0,no,10.0,0.0,1.0,ok,30.0,1.0,1.0
1477,ok,30.0,0.0,2.0,ok,20.0,2.0,2.0,ok,10.0,0.0,2.0,yes,10.0,1.0,1.0,ok,20.0,2.0,0.0,ok,30.0,0.0,2.0,yes,30.0,1.0,0.0,ok,30.0,1.0,2.0,ok,30.0,1.0,1.0,no,20.0,2.0,0.0,no,20.0,0.0,2.0,no,30.0,1.0,1.0,yes,10.0,0.0,1.0,no,10.0,1.0,2.0,no,30.0,2.0,1.0,yes,20.0,1.0,0.0
1478,yes,10.0,2.0,2.0,yes,10.0,2.0,1.0,yes,10.0,2.0,1.0,yes,10.0,2.0,2.0,ok,20.0,0.0,0.0,yes,30.0,0.0,2.0,yes,20.0,2.0,2.0,yes,30.0,1.0,0.0,yes,10.0,2.0,1.0,ok,20.0,1.0,0.0,no,20.0,1.0,2.0,no,20.0,0.0,0.0,no,30.0,2.0,1.0,no,30.0,0.0,2.0,ok,20.0,2.0,1.0,ok,30.0,2.0,2.0
1479,ok,20.0,2.0,0.0,yes,30.0,2.0,2.0,ok,10.0,2.0,1.0,ok,20.0,0.0,0.0,no,30.0,1.0,2.0,no,10.0,2.0,1.0,no,10.0,1.0,0.0,no,20.0,1.0,0.0,no,20.0,2.0,2.0,no,20.0,2.0,1.0,no,20.0,2.0,0.0,yes,30.0,1.0,0.0,yes,10.0,0.0,1.0,ok,30.0,0.0,2.0,yes,30.0,1.0,2.0,yes,20.0,2.0,1.0
1480,yes,10.0,0.0,0.0,yes,10.0,1.0,0.0,yes,30.0,1.0,2.0,yes,10.0,0.0,2.0,ok,20.0,2.0,2.0,ok,10.0,0.0,0.0,ok,20.0,2.0,2.0,yes,30.0,1.0,0.0,yes,10.0,0.0,1.0,ok,20.0,2.0,1.0,no,20.0,2.0,0.0,no,20.0,0.0,2.0,no,30.0,2.0,0.0,no,10.0,1.0,0.0,no,20.0,0.0,2.0,no,30.0,2.0,0.0
1481,ok,30.0,0.0,2.0,yes,10.0,1.0,1.0,ok,30.0,1.0,1.0,yes,10.0,2.0,2.0,ok,30.0,0.0,1.0,no,30.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,0.0,0.0,no,30.0,2.0,1.0,no,30.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,0.0,0.0,yes,10.0,1.0,2.0,ok,30.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,2.0,2.0
1482,ok,20.0,2.0,2.0,yes,20.0,2.0,2.0,no,20.0,0.0,0.0,yes,20.0,2.0,2.0,yes,30.0,0.0,1.0,ok,20.0,2.0,0.0,no,20.0,2.0,2.0,no,20.0,2.0,2.0,no,30.0,0.0,1.0,no,10.0,1.0,0.0,no,10.0,1.0,2.0,no,20.0,2.0,1.0,no,30.0,2.0,0.0,no,30.0,1.0,2.0,yes,20.0,1.0,0.0,yes,20.0,1.0,2.0
1483,ok,10.0,2.0,1.0,yes,30.0,0.0,2.0,no,30.0,2.0,0.0,no,20.0,2.0,2.0,no,20.0,2.0,0.0,no,30.0,1.0,0.0,no,20.0,0.0,2.0,no,20.0,1.0,1.0,no,20.0,2.0,0.0,no,20.0,2.0,2.0,no,20.0,2.0,1.0,no,20.0,2.0,0.0,no,20.0,2.0,1.0,no,20.0,0.0,2.0,no,30.0,1.0,0.0,no,10.0,0.0,1.0
1484,yes,10.0,2.0,2.0,ok,20.0,0.0,0.0,no,20.0,2.0,1.0,no,20.0,2.0,1.0,no,30.0,1.0,1.0,no,30.0,2.0,1.0,no,30.0,0.0,2.0,ok,20.0,2.0,2.0,ok,30.0,0.0,1.0,yes,30.0,0.0,2.0,yes,20.0,2.0,1.0,ok,30.0,2.0,2.0,no,20.0,2.0,0.0,ok,30.0,2.0,1.0,ok,30.0,0.0,2.0,ok,20.0,2.0,2.0
1485,yes,20.0,2.0,2.0,ok,30.0,2.0,1.0,yes,20.0,0.0,0.0,ok,10.0,2.0,2.0,ok,30.0,0.0,0.0,no,30.0,2.0,2.0,no,30.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,2.0,2.0,no,30.0,2.0,1.0,no,30.0,0.0,0.0,no,30.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,1.0,0.0,yes,10.0,0.0,1.0,yes,10.0,1.0,0.0
1486,no,10.0,1.0,1.0,no,10.0,0.0,0.0,ok,30.0,2.0,1.0,no,30.0,1.0,0.0,no,30.0,2.0,1.0,no,10.0,1.0,2.0,yes,10.0,0.0,0.0,yes,20.0,2.0,1.0,ok,30.0,0.0,0.0,no,30.0,1.0,2.0,no,30.0,2.0,2.0,no,30.0,2.0,2.0,yes,30.0,2.0,0.0,yes,20.0,2.0,1.0,ok,10.0,0.0,0.0,ok,20.0,2.0,1.0
1487,ok,30.0,0.0,2.0,no,30.0,1.0,0.0,no,30.0,2.0,1.0,yes,30.0,0.0,2.0,yes,10.0,1.0,0.0,yes,20.0,0.0,2.0,yes,20.0,2.0,2.0,yes,20.0,1.0,0.0,ok,30.0,1.0,2.0,yes,30.0,0.0,1.0,ok,30.0,0.0,2.0,no,30.0,1.0,0.0,no,20.0,1.0,0.0,no,20.0,0.0,2.0,no,20.0,1.0,0.0,yes,30.0,1.0,2.0
1488,ok,20.0,2.0,2.0,no,30.0,2.0,0.0,no,30.0,2.0,2.0,no,20.0,2.0,2.0,no,10.0,0.0,2.0,no,10.0,1.0,1.0,yes,10.0,0.0,1.0,ok,30.0,0.0,0.0,yes,30.0,2.0,1.0,yes,10.0,2.0,2.0,yes,10.0,2.0,1.0,ok,30.0,0.0,0.0,no,30.0,1.0,1.0,no,30.0,2.0,1.0,no,20.0,0.0,0.0,ok,10.0,2.0,2.0
1489,ok,20.0,2.0,1.0,ok,10.0,0.0,1.0,ok,20.0,2.0,1.0,no,20.0,2.0,1.0,no,20.0,2.0,1.0,yes,30.0,0.0,0.0,ok,10.0,2.0,2.0,ok,30.0,0.0,0.0,yes,20.0,0.0,2.0,yes,10.0,1.0,1.0,yes,30.0,1.0,0.0,ok,30.0,1.0,2.0,no,30.0,2.0,2.0,yes,30.0,0.0,1.0,yes,10.0,1.0,0.0,yes,10.0,0.0,1.0
1490,ok,10.0,2.0,0.0,ok,20.0,0.0,2.0,ok,30.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,2.0,1.0,no,30.0,0.0,2.0,no,30.0,2.0,2.0,no,30.0,2.0,0.0,no,30.0,2.0,1.0,no,30.0,1.0,0.0,no,20.0,1.0,1.0,no,30.0,2.0,1.0,no,30.0,0.0,0.0,no,30.0,0.0,1.0,no,30.0,1.0,1.0,no,30.0,2.0,2.0
1491,ok,10.0,0.0,1.0,no,20.0,1.0,2.0,no,30.0,2.0,1.0,no,30.0,1.0,0.0,no,30.0,2.0,1.0,yes,30.0,0.0,2.0,yes,10.0,1.0,1.0,yes,20.0,0.0,0.0,ok,30.0,2.0,1.0,no,30.0,0.0,2.0,no,30.0,2.0,2.0,no,30.0,2.0,1.0,ok,30.0,1.0,0.0,no,30.0,1.0,2.0,yes,10.0,2.0,1.0,yes,20.0,1.0,0.0
1492,ok,10.0,2.0,1.0,no,10.0,1.0,0.0,no,20.0,0.0,1.0,no,20.0,0.0,0.0,yes,20.0,2.0,2.0,ok,10.0,0.0,2.0,no,20.0,1.0,0.0,yes,30.0,1.0,2.0,ok,20.0,2.0,2.0,ok,20.0,0.0,0.0,ok,30.0,0.0,1.0,no,30.0,1.0,1.0,no,30.0,2.0,1.0,no,30.0,2.0,1.0,no,10.0,0.0,2.0,ok,20.0,2.0,2.0
1493,ok,10.0,2.0,2.0,ok,30.0,2.0,1.0,yes,20.0,2.0,0.0,yes,10.0,2.0,1.0,no,10.0,0.0,0.0,no,20.0,2.0,1.0,yes,30.0,1.0,0.0,yes,20.0,2.0,1.0,ok,30.0,0.0,0.0,no,30.0,1.0,2.0,yes,30.0,1.0,0.0,yes,30.0,1.0,2.0,yes,20.0,1.0,1.0,ok,10.0,1.0,0.0,ok,20.0,2.0,2.0,no,20.0,0.0,0.0
1494,ok,20.0,2.0,2.0,no,20.0,2.0,2.0,no,20.0,2.0,2.0,ok,30.0,1.0,0.0,no,10.0,0.0,1.0,no,20.0,2.0,1.0,no,20.0,2.0,1.0,no,20.0,2.0,0.0,ok,30.0,1.0,2.0,no,30.0,2.0,0.0,yes,30.0,1.0,2.0,ok,20.0,2.0,2.0,yes,10.0,2.0,1.0,yes,10.0,1.0,0.0,yes,30.0,1.0,2.0,ok,30.0,1.0,0.0
1495,ok,30.0,0.0,0.0,yes,10.0,0.0,1.0,yes,30.0,0.0,0.0,ok,20.0,2.0,1.0,yes,20.0,0.0,1.0,ok,10.0,2.0,2.0,no,10.0,0.0,0.0,no,20.0,2.0,1.0,no,20.0,0.0,0.0,no,20.0,1.0,2.0,no,20.0,0.0,0.0,no,30.0,2.0,1.0,yes,30.0,2.0,2.0,ok,10.0,2.0,2.0,ok,20.0,0.0,0.0,yes,20.0,2.0,1.0
1496,ok,10.0,2.0,2.0,yes,10.0,2.0,2.0,ok,30.0,0.0,1.0,ok,30.0,0.0,2.0,yes,10.0,1.0,2.0,yes,10.0,0.0,2.0,yes,20.0,2.0,1.0,yes,30.0,0.0,0.0,ok,10.0,1.0,0.0,yes,10.0,0.0,1.0,yes,20.0,2.0,1.0,ok,30.0,1.0,0.0,ok,30.0,0.0,2.0,ok,30.0,1.0,0.0,yes,30.0,1.0,2.0,ok,20.0,2.0,2.0
1497,ok,20.0,0.0,2.0,ok,30.0,0.0,1.0,no,20.0,0.0,1.0,no,20.0,2.0,1.0,no,20.0,2.0,0.0,no,20.0,2.0,2.0,yes,30.0,0.0,1.0,yes,30.0,1.0,1.0,yes,10.0,0.0,1.0,ok,30.0,1.0,0.0,yes,10.0,0.0,2.0,ok,20.0,2.0,2.0,no,30.0,1.0,1.0,ok,20.0,2.0,1.0,no,20.0,2.0,1.0,no,20.0,2.0,1.0
1498,yes,20.0,1.0,2.0,ok,30.0,1.0,0.0,ok,10.0,1.0,1.0,yes,10.0,0.0,0.0,yes,30.0,0.0,0.0,ok,10.0,1.0,0.0,no,10.0,0.0,1.0,no,20.0,2.0,1.0,no,20.0,2.0,0.0,yes,20.0,1.0,0.0,ok,30.0,1.0,2.0,no,20.0,0.0,0.0,yes,20.0,2.0,2.0,yes,20.0,2.0,2.0,ok,20.0,1.0,0.0,yes,20.0,2.0,1.0
1499,ok,30.0,0.0,2.0,ok,10.0,1.0,1.0,ok,30.0,1.0,0.0,ok,10.0,2.0,1.0,ok,20.0,0.0,0.0,ok,30.0,0.0,2.0,ok,30.0,1.0,1.0,no,30.0,2.0,1.0,yes,10.0,2.0,0.0,ok,30.0,1.0,0.0,yes,30.0,1.0,0.0,yes,20.0,2.0,2.0,yes,20.0,1.0,1.0,yes,30.0,1.0,1.0,ok,10.0,1.0,0.0,no,20.0,0.0,2.0
1500,yes,10.0,2.0,2.0,ok,30.0,2.0,1.0,ok,20.0,0.0,0.0,ok,30.0,1.0,2.0,yes,30.0,1.0,0.0,yes,20.0,2.0,1.0,yes,30.0,0.0,2.0,ok,10.0,1.0,1.0,no,30.0,2.0,1.0,no,30.0,2.0,0.0,no,30.0,0.0,0.0,no,30.0,2.0,1.0,yes,10.0,2.0,2.0,yes,10.0,2.0,2.0,ok,20.0,0.0,0.0,yes,10.0,2.0,0.0
1501,ok,10.0,0.0,0.0,yes,10.0,0.0,1.0,yes,10.0,1.0,2.0,yes,10.0,0.0,0.0,ok,20.0,2.0,2.0,yes,30.0,0.0,1.0,yes,20.0,2.0,1.0,yes,20.0,2.0,1.0,ok,30.0,0.0,0.0,ok,10.0,1.0,1.0,ok,20.0,2.0,1.0,no,20.0,2.0,1.0,no,20.0,0.0,1.0,no,10.0,1.0,2.0,no,10.0,0.0,0.0,no,10.0,1.0,0.0
